pl_name
"Kepler-953 c"
"Kepler-390 c"
"Kepler-599 b"
"Kepler-151 b"
"Kepler-143 b"
"Kepler-200 b"
"Kepler-582 b"
"Kepler-342 e"
"LHS 1478 b"
"TOI-763 b"
"HD 28109 b"
"Kepler-1990 c"
"CoRoT-5 b"
"Kepler-495 c"
"Kepler-102 b"
"Kepler-1842 b"
"Kepler-1596 b"
"Kepler-235 b"
"Kepler-698 b"
"Kepler-1482 b"
"TOI-2202 b"
"Kepler-126 c"
"Kepler-1876 b"
"Kepler-1608 b"
"Kepler-700 b"
"Kepler-1065 c"
"Kepler-1991 b"
"HD 213885 b"
"TOI-672 b"
"TOI-2096 c"
"TOI-198 b"
"Kepler-166 b"
"Kepler-689 b"
"Kepler-160 d"
"Kepler-557 b"
"Kepler-192 b"
"Kepler-690 b"
"KOI-2513.01"
"Kepler-1714 b"
"Kepler-1890 b"
"Kepler-1326 b"
"Kepler-621 b"
"Kepler-1620 b"
"Kepler-705 b"
"Kepler-1646 b"
"Kepler-1073 b"
"Kepler-1920 b"
"Kepler-1539 b"
"Kepler-742 b"
"Kepler-452 b"
"Kepler-654 b"
"Kepler-1448 b"
"Kepler-79 b"
"Kepler-150 c"
"Kepler-1451 b"
"Kepler-243 b"
"Kepler-623 b"
"Kepler-1592 b"
"Kepler-438 b"
"Kepler-354 c"
"Kepler-460 c"
"Kepler-207 d"
"HD 219134 d"
"Kepler-25 b"
"TOI-451 b"
"TOI-2416 b"
"WASP-41 c"
"Kepler-249 b"
"Kepler-125 c"
"HD 164509 b"
"CoRoT-7 b"
"Kepler-574 b"
"BD-210397 b"
"GJ 9404 b"
"Kepler-146 c"
"TOI-1670 b"
"TOI-1670 c"
"TOI-260 b"
"HD 135694 b"
"TOI-1443 b"
"TOI-2374 b"
"TOI-3353.01"
"TOI-3884 b"
"TOI-5634 A b"
"HATS-55 b"
"Kepler-210 b"
"TOI-1683.01"
"Kepler-107 c"
"GJ 357 c"
"HIP 99770 b"
"KMT-2021-BLG-2478L b"
"Kepler-762 b"
"TOI-1266 b"
"HATS-26 b"
"HD 17674 b"
"HD 177830 c"
"HD 179079 b"
"51 Eri b"
"HR 8799 d"
"HD 72659 c"
"HD 13724 c"
"HD 151450 c"
"HD 32963 b"
"Kepler-247 d"
"Kepler-55 b"
"HD 185269 b"
"Kepler-33 f"
"HD 136352 b"
"HR 2562 b"
"Kepler-1891 b"
"Kepler-1753 b"
"TOI-1260 d"
"TrES-3 b"
"Ross 458 c"
"OGLE-2016-BLG-0613L AB b"
"HD 10180 c"
"GJ 3512 c"
"Kepler-1937 b"
"HD 206255 b"
"HD 113538 b"
"HD 11964 b"
"HD 20781 c"
"Kepler-672 b"
"HD 125595 b"
"KELT-18 b"
"TOI-178 b"
"TOI-178 g"
"TOI-1794 b"
"TOI-1801 b"
"TOI-1807 b"
"TOI-1860 b"
"Kepler-410 A b"
"Kepler-428 b"
"Kepler-619 b"
"Kepler-619 c"
"Kepler-718 b"
"HD 133131 A b"
"HD 212771 b"
"HD 141399 e"
"HD 147018 b"
"HD 1502 b"
"Kepler-1649 c"
"HD 155358 b"
"Kepler-450 c"
"K2-2016-BLG-0005L b"
"Kepler-197 d"
"HD 158259 f"
"TOI-1246 e"
"Kepler-49 e"
"TOI-1753 b"
"TOI-1248 b"
"Kepler-28 b"
"Kepler-305 c"
"Kepler-34 b"
"Kepler-37 c"
"HATS-23 b"
"HAT-P-20 b"
"HATS-42 b"
"HATS-40 b"
"Kepler-91 b"
"HIP 79431 b"
"HIP 105854 b"
"HD 7924 d"
"HIP 109384 b"
"HIP 5158 b"
"HD 8574 b"
"HD 86950 b"
"HD 168863 b"
"HD 181234 b"
"HD 190228 b"
"HD 90156 b"
"HD 95089 b"
"TOI-5398 b"
"Kepler-68 e"
"HD 99109 b"
"Kepler-4 b"
"HAT-P-34 b"
"Kepler-1926 b"
"Kepler-1810 b"
"HD 96063 b"
"HD 98219 b"
"HIP 65407 b"
"HD 160691 b"
"Kepler-1863 b"
"HIP 54373 b"
"HD 109246 b"
"HIP 5158 c"
"HIP 57274 c"
"HIP 71135 b"
"HR 8799 c"
"HIP 65407 c"
"TOI-1272 b"
"TOI-1272 c"
"TOI-2570 b"
"TOI-2589 b"
"GJ 687 c"
"Kepler-1872 b"
"Kepler-107 e"
"Qatar-5 b"
"2MASS J0249-0557 c"
"WASP-57 b"
"WASP-14 b"
"WASP-18 b"
"WASP-104 b"
"55 Cnc d"
"Kepler-9 b"
"WASP-10 b"
"HD 73583 b"
"HATS-77 b"
"GJ 367 b"
"WASP-89 b"
"Kepler-424 b"
"Kepler-426 b"
"HD 108874 c"
"IC 4651 9122 b"
"BD-210397 c"
"HIP 74890 b"
"HD 160691 c"
"HD 68988 b"
"HD 213240 b"
"HIP 107773 b"
"Kepler-1929 b"
"HIP 48714 b"
"Kepler-1050 c"
"HD 99706 c"
"HD 64121 b"
"NGTS-24 b"
"TOI-1836 b"
"TOI-1288 c"
"TOI-5238 b"
"TOI-1710 b"
"NGTS-1 b"
"NGTS-14 A b"
"TOI-2803 A b"
"NGTS-8 b"
"NGTS-18 b"
"NGTS-10 b"
"TOI-5293 A b"
"NGTS-2 b"
"TOI-2818 b"
"TOI-3321 b"
"TOI-2977 b"
"TOI-1736 b"
"TOI-1669 c"
"TOI-3785 b"
"NGTS-13 b"
"TOI-5344 b"
"TOI-3976 A b"
"Qatar-9 b"
"TOI-1669 b"
"TOI-2842 b"
"HAT-P-2 c"
"NGTS-9 b"
"TOI-3807 b"
"TOI-2796 b"
"TOI-3984 A b"
"TOI-2141 b"
"TOI-1408 b"
"TOI-3819 b"
"NGTS-16 b"
"NGTS-25 b"
"TOI-3261 b"
"TOI-4087 b"
"TOI-3071 b"
"KELT-12 b"
"NGTS-4 b"
"TOI-3235 b"
"NGTS-15 b"
"XO-6 b"
"TOI-3912 b"
"TOI-3894 b"
"TOI-5616 b"
"HD 149026 b"
"BD-14 3065 b"
"TOI-4860 b"
"TOI-5232 b"
"TOI-1516 b"
"HD 104067 c"
"TOI-5301 b"
"TOI-4137 b"
"TOI-2145 b"
"TOI-3693 b"
"TOI-1408 c"
"HD 17156 b"
"TOI-3023 b"
"HAT-P-2 b"
"NGTS-17 b"
"NGTS-5 b"
"TOI-3082 b"
"TOI-1180 b"
"TOI-3919 b"
"NGTS-12 b"
"TOI-3331 A b"
"TOI-4145 A b"
"TOI-1736 c"
"NGTS-26 b"
"HD 104067 b"
"HAT-P-53 b"
"TOI-1859 b"
"HAT-P-64 b"
"TOI-3629 b"
"NGTS-27 b"
"TOI-1288 b"
"TOI-4791 b"
"TOI-1691 b"
"TOI-1836 c"
"TOI-5205 b"
"NGTS-23 b"
"TOI-4201 b"
"NGTS-30 b"
"HD 207897 b"
"NGTS-21 b"
"NGTS-3 A b"
"TrES-5 b"
"TOI-1135 b"
"Qatar-10 b"
"WASP-162 b"
"WASP-164 b"
"HD 222237 b"
"OGLE-2012-BLG-0724L b"
"Kepler-1430 b"
"Kepler-1084 b"
"KIC 3558849 b"
"KIC 9663113 b"
"Kepler-1915 b"
"Kepler-424 c"
"HAT-P-9 b"
"Kepler-130 c"
"HAT-P-6 b"
"LTT 9779 b"
"Kepler-197 c"
"Kepler-220 c"
"Kepler-62 c"
"HAT-P-8 b"
"Kepler-32 d"
"Kepler-1023 b"
"CoRoT-11 b"
"WASP-19 b"
"WASP-22 b"
"WASP-31 b"
"WASP-43 b"
"WASP-6 b"
"WASP-23 b"
"WASP-66 b"
"HATS-2 b"
"WASP-96 b"
"WASP-99 b"
"HAT-P-45 b"
"HAT-P-46 b"
"WASP-106 b"
"HAT-P-57 b"
"WASP-129 b"
"HATS-18 b"
"HATS-22 b"
"WASP-87 b"
"LHS 1815 b"
"HD 5278 b"
"HD 5278 c"
"TOI-1231 b"
"HAT-P-63 b"
"TOI-2285 b"
"NGTS-20 b"
"HIP 8152 b"
"HIP 8152 c"
"TOI-654.01"
"TOI-1136 d"
"TOI-1136 c"
"TOI-1136 f"
"TOI-1136 e"
"TOI-1279 b"
"TOI-1439 b"
"TOI-1898 b"
"TOI-2095 b"
"TOI-2095 c"
"TOI-2134 b"
"TOI-2134 c"
"TOI-2525 b"
"TOI-2525 c"
"TOI-4127 b"
"TOI-4406 b"
"TOI-4582 b"
"TOI-4600 b"
"TOI-5076 b"
"TOI-5542 b"
"TOI-1136 b"
"TOI-1136 g"
"TOI-6029 b"
"Gliese 12 b"
"TOI-4600 c"
"GJ 806 b"
"GJ 806 c"
"HD 21520 b"
"KMT-2019-BLG-1953L b"
"OGLE-2018-BLG-1212L b"
"HD 107148 b"
"HD 164922 e"
"Kepler-1969 b"
"Kepler-27 b"
"HAT-P-13 c"
"Qatar-1 b"
"WASP-78 b"
"KMT-2016-BLG-2364L b"
"HD 48265 b"
"Kepler-92 b"
"Kepler-149 b"
"HD 74698 b"
"Kepler-23 c"
"HD 20794 e"
"HD 15906 b"
"KMT-2017-BLG-1146L b"
"HD 160691 d"
"Kepler-1924 b"
"Kepler-913 c"
"KIC 5437945 b"
"Kepler-101 b"
"KMT-2018-BLG-1990L b"
"KMT-2016-BLG-2142L b"
"Kepler-406 c"
"HD 73583 c"
"Kepler-56 b"
"Kepler-396 c"
"Kapteyn c"
"KOI-3680 b"
"TOI-561 b"
"TOI-1184 b"
"Kepler-85 e"
"KELT-11 b"
"Kepler-1227 b"
"Kepler-1480 b"
"Kepler-1274 b"
"Kepler-1275 b"
"Kepler-1262 b"
"Kepler-1977 b"
"Kepler-784 b"
"Kepler-416 c"
"Kepler-1162 b"
"Kepler-864 c"
"Kepler-164 b"
"Kepler-149 c"
"Kepler-1733 b"
"Kepler-1668 b"
"Kepler-1778 b"
"Kepler-1284 b"
"Kepler-1049 b"
"Kepler-1051 b"
"Kepler-1076 b"
"Kepler-1079 b"
"Kepler-1057 b"
"Kepler-1065 b"
"Kepler-1068 b"
"Kepler-1069 b"
"GJ 367 d"
"Kepler-1102 b"
"Kepler-1040 b"
"Kepler-1058 b"
"Kepler-1766 b"
"Kepler-394 b"
"Kepler-1074 b"
"Kepler-1078 b"
"Kepler-1093 c"
"Kepler-1101 b"
"7 CMa b"
"HD 5608 b"
"HD 120084 b"
"HIP 67851 b"
"HIP 67851 c"
"Kepler-289 d"
"HD 33844 b"
"HD 33844 c"
"Kepler-849 b"
"7 CMa c"
"TOI-776 b"
"TOI-776 c"
"HD 29399 b"
"Kepler-289 c"
"Kepler-553 c"
"Kepler-111 b"
"Kepler-289 b"
"Kepler-111 c"
"PH2 b"
"Kepler-553 b"
"TOI-771 b"
"Kepler-1106 b"
"Kepler-1103 b"
"Kepler-1105 b"
"Kepler-1107 b"
"Kepler-1108 b"
"Kepler-1115 b"
"Kepler-1119 b"
"Kepler-1139 b"
"Kepler-1141 b"
"Kepler-1142 b"
"Kepler-114 c"
"Kepler-1122 b"
"Kepler-1143 b"
"Kepler-1186 b"
"Kepler-156 b"
"Kepler-1560 b"
"Kepler-1562 b"
"Kepler-157 c"
"Kepler-1182 b"
"Kepler-1184 b"
"Kepler-1209 b"
"Kepler-1198 b"
"Kepler-1572 b"
"Kepler-1573 b"
"Kepler-1230 b"
"Kepler-1212 b"
"Kepler-1254 b"
"Kepler-1259 b"
"Kepler-1489 b"
"Kepler-1214 b"
"Kepler-150 d"
"Kepler-1500 b"
"Kepler-148 c"
"Kepler-1736 b"
"Kepler-154 e"
"Kepler-1484 b"
"Kepler-1519 b"
"Kepler-1532 b"
"GJ 143 b"
"HD 23472 b"
"TOI-1601 b"
"Kepler-157 d"
"Kepler-476 b"
"Kepler-478 b"
"Kepler-1496 b"
"Kepler-1497 b"
"Kepler-1569 b"
"Kepler-1571 b"
"Kepler-1440 b"
"Kepler-132 b"
"Kepler-1468 c"
"Kepler-1337 b"
"Kepler-1502 b"
"Kepler-1302 b"
"Kepler-1511 b"
"HD 160691 e"
"Kepler-1847 b"
"Kepler-1584 b"
"Kepler-1294 b"
"Kepler-1297 b"
"Kepler-1298 b"
"Kepler-1316 b"
"Kepler-1335 b"
"Kepler-1576 b"
"Kepler-1490 b"
"Kepler-1512 b"
"Kepler-1338 b"
"Kepler-1323 b"
"Kepler-1498 b"
"Kepler-1499 b"
"Kepler-133 c"
"Kepler-1336 c"
"TOI-1820 b"
"Kepler-1355 b"
"Kepler-1370 b"
"Kepler-1360 b"
"Kepler-1367 b"
"Kepler-1381 b"
"Kepler-1383 b"
"Kepler-1371 c"
"Kepler-1373 b"
"Kepler-1397 b"
"Kepler-1386 b"
"Kepler-1406 b"
"Kepler-1554 b"
"Kepler-1536 b"
"Kepler-1420 b"
"Kepler-1544 b"
"Kepler-1577 b"
"Kepler-1410 b"
"Kepler-1426 b"
"Kepler-1432 b"
"Kepler-1436 b"
"Kepler-142 b"
"Kepler-150 b"
"Kepler-1579 b"
"Kepler-1507 b"
"Kepler-1428 b"
"Kepler-1453 b"
"Kepler-1001 b"
"Kepler-1438 b"
"Kepler-1465 b"
"Kepler-1469 b"
"Kepler-1528 b"
"Kepler-1550 b"
"Kepler-153 c"
"Kepler-1551 b"
"Kepler-1479 b"
"Kepler-1483 b"
"Kepler-1526 b"
"Kepler-1442 b"
"Kepler-153 b"
"Kepler-1494 b"
"Kepler-1566 b"
"Kepler-1658 b"
"Kepler-188 c"
"KMT-2021-BLG-1770L b"
"Kepler-186 b"
"Kepler-603 c"
"GJ 463 b"
"TOI-206 b"
"HD 100546 b"
"HD 190984 b"
"HD 204313 b"
"HD 108236 e"
"Kepler-24 e"
"Kepler-36 c"
"Kepler-305 d"
"GJ 3090 b"
"Kepler-187 c"
"Kepler-188 b"
"Kepler-190 b"
"Kepler-653 b"
"Kepler-67 b"
"Kepler-728 b"
"Kepler-201 b"
"Kepler-1534 b"
"Kepler-1540 b"
"Kepler-1542 b"
"Kepler-1542 e"
"Kepler-1543 b"
"Kepler-1553 b"
"Kepler-1585 b"
"Kepler-1586 b"
"Kepler-732 b"
"Kepler-203 b"
"Kepler-207 c"
"Kepler-1570 b"
"Kepler-1575 b"
"Kepler-1522 b"
"Kepler-1525 b"
"Kepler-1546 b"
"Kepler-1547 b"
"Kepler-1555 b"
"Kepler-221 c"
"Kepler-605 b"
"Kepler-160 c"
"Kepler-1601 b"
"Kepler-1603 b"
"Kepler-249 d"
"Kepler-1443 b"
"Kepler-1447 b"
"Kepler-127 c"
"Kepler-1606 b"
"Kepler-1429 b"
"Kepler-606 b"
"Kepler-1593 b"
"Kepler-733 b"
"Kepler-1641 b"
"Kepler-212 b"
"Kepler-221 e"
"Kepler-1641 c"
"Kepler-189 c"
"Kepler-160 b"
"Kepler-572 b"
"Kepler-223 d"
"Kepler-646 b"
"Kepler-208 b"
"Kepler-161 b"
"Kepler-1587 b"
"Kepler-1588 b"
"Kepler-1589 b"
"Kepler-1613 b"
"Kepler-767 b"
"Kepler-229 b"
"Kepler-573 b"
"Kepler-208 d"
"Kepler-161 c"
"Kepler-216 b"
"Kepler-1611 b"
"Kepler-1618 b"
"Kepler-1614 b"
"Kepler-1612 b"
"Kepler-1631 b"
"Kepler-1615 b"
"Kepler-1632 b"
"Kepler-1639 b"
"Kepler-208 e"
"Kepler-209 c"
"Kepler-1517 b"
"Kepler-221 b"
"Kepler-656 c"
"Kepler-184 d"
"CoRoT-7 c"
"Kepler-1711 b"
"Kepler-1630 b"
"Kepler-769 b"
"Kepler-241 c"
"Kepler-1649 b"
"Kepler-1653 b"
"TOI-2236 b"
"TOI-2207 b"
"TOI-733 b"
"KELT-21 b"
"TOI-1201 b"
"Kepler-191 d"
"Kepler-650 b"
"Kepler-1731 b"
"Kepler-195 c"
"Kepler-758 e"
"TOI-2447 b"
"Kepler-242 c"
"Kepler-1742 b"
"KOI-984 c"
"Kepler-1322 b"
"KELT-23 A b"
"Kepler-1793 b"
"Kepler-1880 b"
"HD 216520 c"
"Kepler-1825 b"
"Kepler-1798 b"
"Kepler-1951 b"
"Kepler-172 c"
"TOI-2583 A b"
"Kepler-704 b"
"Kepler-707 b"
"Kepler-724 b"
"Kepler-1678 b"
"Kepler-567 b"
"Kepler-327 c"
"Kepler-322 b"
"Kepler-313 b"
"Kepler-301 d"
"Kepler-296 f"
"Kepler-338 e"
"Kepler-411 c"
"Kepler-301 b"
"Kepler-275 b"
"Kepler-285 b"
"Kepler-287 b"
"Kepler-288 b"
"Kepler-150 e"
"Kepler-323 c"
"Kepler-205 b"
"TOI-6255 b"
"M62H b"
"GJ 328 b"
"HD 23472 e"
"HD 207496 b"
"GJ 649 b"
"Kepler-1720 b"
"Kepler-276 d"
"Kepler-244 d"
"Kepler-245 b"
"Kepler-212 c"
"Kepler-214 c"
"Kepler-215 b"
"Kepler-217 c"
"Kepler-229 d"
"Kepler-26 b"
"TOI-2088 b"
"Kepler-305 b"
"Kepler-176 d"
"Kepler-76 b"
"Kepler-54 d"
"Kepler-1456 b"
"Kepler-31 b"
"Kepler-90 i"
"Kepler-326 d"
"Kepler-238 c"
"Kepler-245 c"
"Kepler-206 c"
"Kepler-208 c"
"Kepler-216 c"
"Kepler-224 c"
"Kepler-224 d"
"Kepler-243 c"
"Kepler-232 b"
"Kepler-245 d"
"Kepler-230 c"
"Kepler-127 b"
"TOI-2084 b"
"TOI-4527.01"
"Kepler-246 b"
"Kepler-246 c"
"Kepler-256 d"
"Kepler-262 c"
"Kepler-1472 b"
"Kepler-228 c"
"Kepler-230 b"
"Kepler-254 c"
"Kepler-255 b"
"Kepler-256 b"
"Kepler-257 b"
"Kepler-257 d"
"Kepler-258 b"
"Kepler-259 c"
"Kepler-254 b"
"Kepler-265 b"
"Kepler-267 c"
"Kepler-1477 b"
"Kepler-306 e"
"Kepler-1473 b"
"Kepler-231 c"
"Kepler-265 e"
"Kepler-292 b"
"Kepler-271 c"
"Kepler-271 d"
"Kepler-286 c"
"Kepler-286 e"
"Kepler-271 b"
"Kepler-272 b"
"Kepler-278 b"
"Kepler-292 c"
"Kepler-282 b"
"Kepler-293 b"
"Kepler-275 d"
"Kepler-280 c"
"Kepler-282 c"
"Kepler-282 d"
"Kepler-283 b"
"Kepler-295 d"
"Kepler-1417 b"
"Kepler-1474 b"
"Kepler-293 c"
"Kepler-302 b"
"Kepler-294 b"
"Kepler-295 c"
"Kepler-291 b"
"Kepler-298 b"
"HD 191939 e"
"HD 191939 c"
"HD 191939 g"
"HIP 113103 b"
"Kepler-305 e"
"Kepler-481 b"
"Kepler-484 b"
"Kepler-392 c"
"GJ 273 c"
"Kepler-479 b"
"Kepler-498 b"
"Kepler-461 b"
"Kepler-489 b"
"TOI-1298 b"
"Kepler-186 d"
"TOI-1694 c"
"Kepler-49 c"
"TOI-4602.01"
"TOI-1450 A c"
"Kepler-97 b"
"Kepler-98 b"
"Kepler-335 c"
"Kepler-336 d"
"Kepler-337 c"
"Kepler-339 d"
"Kepler-342 b"
"Kepler-343 c"
"Kepler-344 c"
"Gaia22dkvL b"
"TOI-431 b"
"Kepler-37 b"
"Kepler-357 d"
"Kepler-472 b"
"Kepler-499 b"
"Kepler-348 b"
"Kepler-349 c"
"Kepler-332 d"
"Kepler-377 c"
"Kepler-350 d"
"Kepler-1590 b"
"Kepler-355 b"
"Kepler-355 c"
"Kepler-350 b"
"Kepler-341 d"
"Kepler-1492 b"
"FU Tau b"
"XO-2 N b"
"KELT-3 b"
"Kepler-373 b"
"Kepler-373 c"
"Kepler-1508 b"
"Kepler-371 b"
"Kepler-383 b"
"Kepler-383 c"
"Kepler-365 b"
"Kepler-404 b"
"Kepler-387 b"
"Kepler-387 c"
"Kepler-388 b"
"Kepler-388 c"
"Kepler-354 d"
"TOI-836 c"
"TOI-836 b"
"Kepler-186 c"
"TOI-329 b"
"CoRoT-20 c"
"Kepler-431 c"
"Kepler-414 b"
"Kepler-1868 b"
"Kepler-522 b"
"TOI-663 c"
"Kepler-138 b"
"Kepler-421 b"
"Kepler-369 c"
"WASP-187 b"
"Kepler-445 c"
"Kepler-358 c"
"Kepler-717 b"
"Kepler-721 b"
"Kepler-449 c"
"TOI-1467 b"
"TOI-1422 b"
"TOI-1518 b"
"WASP-189 b"
"TOI-622 b"
"Kepler-63 b"
"HD 95086 b"
"rho CrB c"
"TOI-763 c"
"Kepler-714 b"
"Kepler-69 b"
"Kepler-813 b"
"Kepler-702 b"
"Kepler-711 b"
"Kepler-673 b"
"Kepler-674 b"
"Kepler-694 b"
"Kepler-675 b"
"Kepler-715 b"
"Kepler-693 b"
"Kepler-530 b"
"Kepler-58 d"
"KMT-2023-BLG-0735L b"
"Kepler-176 e"
"Kepler-540 b"
"Kepler-55 c"
"Kepler-523 b"
"Kepler-525 b"
"Kepler-788 b"
"Kepler-743 b"
"Kepler-844 b"
"Kepler-845 b"
"Kepler-848 b"
"Kepler-827 b"
"Kepler-828 b"
"Kepler-104 b"
"Kepler-483 b"
"Kepler-107 b"
"Kepler-516 b"
"Kepler-524 b"
"Kepler-524 c"
"Kepler-737 b"
"Kepler-738 b"
"Kepler-741 b"
"Kepler-764 b"
"Kepler-789 b"
"Kepler-745 b"
"Kepler-758 d"
"Kepler-770 d"
"Kepler-82 f"
"Kepler-746 b"
"Kepler-796 b"
"Kepler-765 b"
"Kepler-542 b"
"Kepler-1996 b"
"Kepler-81 c"
"Kepler-810 b"
"Kepler-80 b"
"Kepler-758 b"
"Kepler-80 f"
"Kepler-766 b"
"Kepler-770 c"
"Kepler-778 b"
"Kepler-1987 d"
"Kepler-1987 e"
"Kepler-549 b"
"Kepler-801 b"
"Kepler-744 b"
"Kepler-283 c"
"Kepler-830 b"
"Kepler-797 b"
"Kepler-758 c"
"Kepler-798 b"
"Kepler-1901 b"
"Kepler-1667 b"
"Kepler-1311 d"
"Kepler-593 b"
"Kepler-831 b"
"Kepler-581 b"
"Kepler-585 b"
"Kepler-59 c"
"Kepler-591 b"
"Kepler-812 b"
"Kepler-651 b"
"Kepler-790 b"
"Kepler-615 b"
"Kepler-793 b"
"Kepler-794 b"
"Kepler-802 b"
"Kepler-825 b"
"Kepler-284 c"
"Kepler-679 b"
"Kepler-777 b"
"Kepler-611 b"
"Kepler-637 b"
"Kepler-639 b"
"Kepler-760 b"
"Kepler-814 b"
"Kepler-605 c"
"Kepler-805 b"
"CoRoT-6 b"
"Kepler-712 b"
"Kepler-722 b"
"Kepler-680 b"
"HD 180902 b"
"HAT-P-43 b"
"KELT-24 b"
"HD 125390 b"
"L 168-9 b"
"TOI-1130 b"
"TOI-1130 c"
"HD 183579 b"
"TOI-1842 b"
"TOI-286 b"
"TOI-286 c"
"TOI-1437 b"
"TOI-2529 b"
"OGLE-2017-BLG-0448L b"
"TIC 4672985 b"
"TOI-2497 b"
"Kepler-1811 b"
"Kepler-618 b"
"Kepler-769 c"
"Kepler-277 c"
"Kepler-712 c"
"Kepler-887 b"
"Kepler-701 b"
"Kepler-740 b"
"Kepler-696 b"
"BD+14 4559 b"
"Kepler-653 c"
"HAT-P-7 b"
"HATS-66 b"
"HATS-69 b"
"HD 108236 d"
"TOI-2000 b"
"TOI-2096 b"
"Kepler-1869 b"
"Kepler-66 b"
"Kepler-682 b"
"Kepler-815 b"
"Kepler-82 c"
"Kepler-834 b"
"Kepler-907 b"
"Kepler-850 b"
"Kepler-930 b"
"Kepler-978 b"
"Kepler-979 b"
"KIC 8540376 c"
"Kepler-1686 b"
"Kepler-963 b"
"Kepler-752 b"
"Kepler-755 b"
"Kepler-774 b"
"Kepler-808 b"
"Kepler-748 b"
"Kepler-772 b"
"Kepler-776 b"
"Kepler-795 b"
"Kepler-804 c"
"Kepler-967 c"
"Kepler-968 c"
"Kepler-734 b"
"Kepler-750 b"
"Kepler-750 c"
"Kepler-757 b"
"Kepler-761 b"
"Kepler-1801 c"
"NGC 2682 YBP 1194 b"
"Kepler-869 b"
"Kepler-81 b"
"Kepler-877 b"
"Kepler-932 b"
"CoRoT-25 b"
"Kepler-779 b"
"Kepler-878 b"
"Kepler-824 b"
"Kepler-879 b"
"Kepler-818 b"
"Kepler-914 b"
"Kepler-857 b"
"Kepler-851 b"
"Kepler-826 b"
"Kepler-927 b"
"Kepler-862 b"
"OGLE-2008-BLG-092L b"
"Kepler-836 b"
"Kepler-860 b"
"Kepler-873 b"
"Kepler-874 b"
"Kepler-936 b"
"Kepler-863 b"
"Kepler-915 b"
"Kepler-1987 b"
"Kepler-951 b"
"Kepler-82 b"
"Kepler-867 b"
"Kepler-833 b"
"Kepler-870 b"
"Kepler-1610 c"
"14 And b"
"Kepler-1491 b"
"Kepler-905 b"
"Kepler-887 c"
"Kepler-871 b"
"Kepler-894 b"
"WASP-174 b"
"Kepler-882 b"
"Kepler-883 b"
"Kepler-920 b"
"Kepler-929 b"
"Kepler-901 b"
"Kepler-903 b"
"Kepler-937 b"
"Kepler-933 b"
"Kepler-934 b"
"Kepler-947 b"
"Kepler-940 b"
"Kepler-912 b"
"Kepler-917 b"
"Kepler-920 c"
"Kepler-106 d"
"Kepler-130 d"
"Kepler-139 c"
"Kepler-1710 b"
"TOI-1799 b"
"Kepler-967 b"
"Kepler-747 b"
"Kepler-835 b"
"Kepler-51 b"
"Gl 686 b"
"HATS-60 b"
"Kepler-138 d"
"HAT-P-70 b"
"HAT-P-32 b"
"Kepler-1656 c"
"psi1 Dra B b"
"TOI-1749 d"
"TOI-2025 b"
"WASP-67 b"
"TOI-1749 b"
"HD 114783 b"
"HD 16905 b"
"HD 221420 b"
"KMT-2022-BLG-0371L b"
"WASP-148 c"
"TYC 2187-512-1 b"
"USco1621 b"
"Kepler-983 b"
"Kepler-987 b"
"Kepler-989 b"
"Kepler-997 b"
"Kepler-991 b"
"TOI-892 b"
"TrES-1 b"
"HAT-P-58 b"
"TOI-150.01"
"GPX-1 b"
"HD 205158 b"
"KOI-142 b"
"MOA-2008-BLG-310L b"
"Kepler-809 b"
"Kepler-941 b"
"HATS-61 b"
"WASP-166 b"
"WASP-169 b"
"Kepler-102 f"
"Kepler-972 b"
"Kepler-973 b"
"Kepler-990 c"
"Kepler-998 b"
"MOA-2012-BLG-505L b"
"Kepler-959 b"
"Kepler-888 b"
"Kepler-994 b"
"Kepler-966 b"
"NY Vir b"
"NY Vir c"
"MOA-2011-BLG-322L b"
"MOA-2015-BLG-337L b"
"OGLE-2011-BLG-0265L b"
"Kepler-760 c"
"MOA-2012-BLG-006L b"
"NGC 2682 Sand 364 b"
"HD 20781 d"
"OGLE-2019-BLG-1470L AB c"
"TOI-2081 b"
"HD 27894 c"
"HD 30177 c"
"HD 60292 b"
"OGLE-2013-BLG-0911L b"
"OGLE-2013-BLG-0341L B b"
"Kepler-464 b"
"Kepler-993 b"
"OGLE-2005-BLG-390L b"
"Kepler-952 b"
"Kepler-855 b"
"TOI-2152 A b"
"Kepler-1043 b"
"OGLE-2013-BLG-0132L b"
"OGLE-TR-211 b"
"Kepler-1027 b"
"GJ 896 A b"
"Oph 11 b"
"2MASS J03590986+2009361 b"
"GJ 1214 b"
"TYC 1422-614-1 b"
"PSR B1257+12 c"
"PSR B1257+12 d"
"TYC 1422-614-1 c"
"TYC 4282-00605-1 b"
"SWEEPS-11 b"
"Kepler-1321 d"
"YZ Cet b"
"Kepler-127 d"
"KOI-351 d"
"KOI-351 g"
"TOI-833 b"
"Kepler-895 b"
"KMT-2021-BLG-1547L b"
"TOI-813 b"
"KMT-2021-BLG-0171L b"
"OGLE-2018-BLG-0740L b"
"HD 33142 b"
"Kepler-249 c"
"Kepler-334 d"
"TOI-181 b"
"WASP-156 b"
"Kepler-266 b"
"HD 128356 b"
"HD 154391 b"
"HD 215152 c"
"KMT-2019-BLG-1715L b"
"GJ 3082 b"
"HD 141937 b"
"HD 162020 b"
"TYC 8998-760-1 b"
"47 UMa d"
"HD 33142 c"
"GJ 3323 c"
"HD 183263 c"
